"age.yr.bp","temperature","temperature.rescaled"
14873,-44.8065535257982,-0.709046741253661
14874,-44.8170900833215,-0.708216444234942
14875,-44.8276266408448,-0.707386147216224
14876,-44.8381631983681,-0.706555850197506
14877,-44.8486997558914,-0.705725553178788
14878,-44.8592363134147,-0.70489525616007
14879,-44.869772870938,-0.704064959141351
14880,-44.8803094284613,-0.703234662122633
14881,-44.8908459859846,-0.702404365103915
14882,-44.9013825435079,-0.701574068085196
14883,-44.9119191010312,-0.700743771066478
14884,-44.9224556585545,-0.69991347404776
14885,-44.9329922160778,-0.699083177029041
14886,-44.943528773601,-0.698252880010323
14887,-44.9540653311243,-0.697422582991605
14888,-44.9646018886476,-0.696592285972886
14889,-44.9751384461709,-0.695761988954168
14890,-44.9856750036942,-0.69493169193545
14891,-44.9962115612175,-0.694101394916732
14892,-45.0067481187408,-0.693271097898014
14893,-45.0172846762641,-0.692440800879295
14894,-45.0278212337874,-0.691610503860577
14895,-45.0383577913107,-0.690780206841859
14896,-45.0488909964238,-0.689950173998242
14897,-45.0600818593583,-0.689068316701793
14898,-45.0752425090441,-0.687873634073419
14899,-45.0910608165512,-0.686627126992213
14900,-45.1068757716481,-0.685380884086109
14901,-45.1226907267451,-0.684134641180005
14902,-45.138505681842,-0.6828883982739
14903,-45.154320636939,-0.681642155367795
14904,-45.170135592036,-0.680395912461691
14905,-45.1859505471329,-0.679149669555586
14906,-45.2017655022299,-0.677903426649482
14907,-45.2175804573268,-0.676657183743378
14908,-45.2333954124238,-0.675410940837273
14909,-45.2492103675207,-0.674164697931169
14910,-45.2650253226177,-0.672918455025064
14911,-45.2808402777147,-0.67167221211896
14912,-45.2966552328116,-0.670425969212855
14913,-45.3124701879086,-0.669179726306751
14914,-45.3282851430055,-0.667933483400646
14915,-45.3441000981025,-0.666687240494542
14916,-45.3599150531994,-0.665440997588437
14917,-45.3757300082964,-0.664194754682333
14918,-45.3915449633933,-0.662948511776228
14919,-45.4073599184903,-0.661702268870124
14920,-45.4231748735873,-0.660456025964019
14921,-45.4389898286842,-0.659209783057915
14922,-45.4548047837812,-0.65796354015181
14923,-45.4706197388781,-0.656717297245705
14924,-45.4864346939751,-0.655471054339602
14925,-45.502249649072,-0.654224811433497
14926,-45.518064604169,-0.652978568527393
14927,-45.5338795592659,-0.651732325621288
14928,-45.5496945143629,-0.650486082715184
14929,-45.5655094694598,-0.649239839809079
14930,-45.5813244245568,-0.647993596902975
14931,-45.597154375079,-0.646746172334181
14932,-45.6100426035981,-0.645730560006122
14933,-45.6051738638955,-0.64611422422008
14934,-45.5973634021897,-0.646729700674773
14935,-45.5895679359093,-0.647343995466778
14936,-45.5817724696288,-0.647958290258782
14937,-45.5739770033483,-0.648572585050787
14938,-45.5661815370678,-0.64918687984279
14939,-45.5583860707873,-0.649801174634795
14940,-45.5505906045068,-0.650415469426799
14941,-45.5427951382263,-0.651029764218804
14942,-45.5349996719458,-0.651644059010808
14943,-45.5272042056653,-0.652258353802812
14944,-45.5194087393848,-0.652872648594817
14945,-45.5116132731043,-0.653486943386821
14946,-45.5038178068238,-0.654101238178825
14947,-45.4960223405433,-0.65471553297083
14948,-45.4882268742628,-0.655329827762834
14949,-45.4804314079823,-0.655944122554839
14950,-45.4726359417018,-0.656558417346843
14951,-45.4648404754213,-0.657172712138848
14952,-45.4570450091408,-0.657787006930851
14953,-45.4492495428604,-0.658401301722856
14954,-45.4414540765799,-0.65901559651486
14955,-45.4336586102994,-0.659629891306865
14956,-45.4258631440189,-0.660244186098869
14957,-45.4180676777384,-0.660858480890874
14958,-45.4102722114579,-0.661472775682877
14959,-45.4024767451774,-0.662087070474882
14960,-45.3946812788969,-0.662701365266886
14961,-45.3868858126164,-0.66331566005889
14962,-45.3790903463359,-0.663929954850895
14963,-45.3712948800554,-0.664544249642899
14964,-45.3634994137749,-0.665158544434903
14965,-45.3557039474944,-0.665772839226908
14966,-45.3479084812139,-0.666387134018912
14967,-45.3401115161423,-0.667001546917973
14968,-45.3326085758644,-0.667592790208828
14969,-45.3268804426258,-0.66804417596175
14970,-45.3214463341809,-0.668472392106463
14971,-45.3160107269449,-0.668900726358235
14972,-45.3105751197089,-0.669329060610007
14973,-45.3051395124729,-0.669757394861778
14974,-45.2997039052369,-0.67018572911355
14975,-45.2942682980008,-0.670614063365322
14976,-45.2888326907648,-0.671042397617092
14977,-45.2833970835288,-0.671470731868865
14978,-45.2779614762928,-0.671899066120636
14979,-45.2725258690568,-0.672327400372407
14980,-45.2670902618208,-0.672755734624179
14981,-45.2616546545847,-0.67318406887595
14982,-45.2562190473487,-0.673612403127722
14983,-45.2507834401127,-0.674040737379494
14984,-45.2453478328767,-0.674469071631265
14985,-45.2399122256407,-0.674897405883036
14986,-45.2344766184047,-0.675325740134808
14987,-45.2290410111687,-0.675754074386579
14988,-45.2236054039326,-0.676182408638351
14989,-45.2181697966966,-0.676610742890122
14990,-45.2127341894606,-0.677039077141894
14991,-45.2072985822246,-0.677467411393665
14992,-45.2018629749886,-0.677895745645437
14993,-45.1964273677526,-0.678324079897209
14994,-45.1909917605165,-0.67875241414898
14995,-45.1855561532805,-0.679180748400751
14996,-45.1801205460445,-0.679609082652524
14997,-45.1746849388085,-0.680037416904294
14998,-45.1692493315725,-0.680465751156066
14999,-45.1638137243365,-0.680894085407838
15000,-45.158372624695,-0.681322852469647
15001,-45.1540089956584,-0.681666713182395
15002,-45.1561492481138,-0.681498057980819
15003,-45.1593669711741,-0.68124449643018
15004,-45.1625792018289,-0.680991367689579
15005,-45.1657914324837,-0.680738238948979
15006,-45.1690036631386,-0.680485110208378
15007,-45.1722158937934,-0.680231981467777
15008,-45.1754281244482,-0.679978852727177
15009,-45.178640355103,-0.679725723986576
15010,-45.1818525857579,-0.679472595245975
15011,-45.1850648164127,-0.679219466505375
15012,-45.1882770470675,-0.678966337764775
15013,-45.1914892777223,-0.678713209024174
15014,-45.1947015083772,-0.678460080283573
15015,-45.197913739032,-0.678206951542973
15016,-45.2011259696868,-0.677953822802372
15017,-45.2043382003416,-0.677700694061771
15018,-45.2075504309965,-0.677447565321171
15019,-45.2107626616513,-0.67719443658057
15020,-45.2139748923061,-0.67694130783997
15021,-45.2171871229609,-0.676688179099369
15022,-45.2203993536158,-0.676435050358768
15023,-45.2236115842706,-0.676181921618167
15024,-45.2268238149254,-0.675928792877567
15025,-45.2300360455802,-0.675675664136966
15026,-45.2332482762351,-0.675422535396366
15027,-45.2364605068899,-0.675169406655765
15028,-45.2396727375447,-0.674916277915165
15029,-45.2428849681995,-0.674663149174563
15030,-45.2460971988544,-0.674410020433963
15031,-45.2493094295092,-0.674156891693362
15032,-45.252521660164,-0.673903762952762
15033,-45.2557338908188,-0.673650634212161
15034,-45.2589573036793,-0.673396624296472
15035,-45.2599870514858,-0.673315478577688
15036,-45.2477752895195,-0.674277784295803
15037,-45.2333698624992,-0.675412954210823
15038,-45.2189756176845,-0.676547242950755
15039,-45.2045813728699,-0.677681531690687
15040,-45.1901871280552,-0.678815820430619
15041,-45.1757928832405,-0.679950109170551
15042,-45.1613986384259,-0.681084397910483
15043,-45.1470043936112,-0.682218686650415
15044,-45.1326101487965,-0.683352975390347
15045,-45.1182159039819,-0.684487264130278
15046,-45.1038216591672,-0.685621552870211
15047,-45.0894274143525,-0.686755841610143
15048,-45.0750331695379,-0.687890130350074
15049,-45.0606389247232,-0.689024419090007
15050,-45.0462446799085,-0.690158707829939
15051,-45.0318504350939,-0.691292996569871
15052,-45.0174561902792,-0.692427285309802
15053,-45.0030619454646,-0.693561574049735
15054,-44.9886677006499,-0.694695862789666
15055,-44.9742734558352,-0.695830151529598
15056,-44.9598792110206,-0.69696444026953
15057,-44.9454849662059,-0.698098729009462
15058,-44.9310907213912,-0.699233017749395
15059,-44.9166964765766,-0.700367306489326
15060,-44.9023022317619,-0.701501595229258
15061,-44.8879079869472,-0.70263588396919
15062,-44.8735137421326,-0.703770172709122
15063,-44.8591194973179,-0.704904461449054
15064,-44.8447252525032,-0.706038750188986
15065,-44.8303310076886,-0.707173038928918
15066,-44.8159367628739,-0.70830732766885
15067,-44.8015425180593,-0.709441616408782
15068,-44.7871482732446,-0.710575905148714
15069,-44.7727540284299,-0.711710193888646
15070,-44.7583597836153,-0.712844482628578
15071,-44.7439655388006,-0.71397877136851
15072,-44.7295712939859,-0.715113060108441
15073,-44.7151740237496,-0.716247587256274
15074,-44.7013702644797,-0.717335344822598
15075,-44.6911490855338,-0.718140789521947
15076,-44.6815214175543,-0.718899464639788
15077,-44.6718907241531,-0.719658378165529
15078,-44.662260030752,-0.72041729169127
15079,-44.6526293373508,-0.721176205217011
15080,-44.6429986439496,-0.721935118742752
15081,-44.6333679505485,-0.722694032268492
15082,-44.6237372571473,-0.723452945794233
15083,-44.6141065637461,-0.724211859319975
15084,-44.604475870345,-0.724970772845716
15085,-44.5948451769438,-0.725729686371457
15086,-44.5852144835427,-0.726488599897198
15087,-44.5755837901415,-0.727247513422939
15088,-44.5659530967403,-0.72800642694868
15089,-44.5563224033392,-0.72876534047442
15090,-44.546691709938,-0.729524254000162
15091,-44.5370610165368,-0.730283167525903
15092,-44.5274303231357,-0.731042081051644
15093,-44.5177996297345,-0.731800994577385
15094,-44.5081689363334,-0.732559908103125
15095,-44.4985382429322,-0.733318821628866
15096,-44.488907549531,-0.734077735154607
15097,-44.4792768561299,-0.734836648680349
15098,-44.4696461627287,-0.73559556220609
15099,-44.4600154693275,-0.736354475731831
15100,-44.4503847759264,-0.737113389257572
15101,-44.4407540825252,-0.737872302783312
15102,-44.4311233891241,-0.738631216309053
15103,-44.4214926957229,-0.739390129834794
15104,-44.4118620023217,-0.740149043360536
15105,-44.4022313089206,-0.740907956886277
15106,-44.3926006155194,-0.741666870412018
15107,-44.3829776407751,-0.742425175695664
15108,-44.3718404613687,-0.743302802647129
15109,-44.351563164698,-0.744900684966486
15110,-44.3297716633651,-0.746617888953662
15111,-44.3079878806891,-0.748334484698743
15112,-44.2862040980131,-0.750051080443825
15113,-44.2644203153371,-0.751767676188906
15114,-44.2426365326611,-0.753484271933988
15115,-44.2208527499851,-0.75520086767907
15116,-44.1990689673091,-0.756917463424152
15117,-44.1772851846331,-0.758634059169233
15118,-44.1555014019571,-0.760350654914314
15119,-44.1337176192811,-0.762067250659396
15120,-44.1119338366051,-0.763783846404477
15121,-44.090150053929,-0.765500442149559
15122,-44.068366271253,-0.76721703789464
15123,-44.046582488577,-0.768933633639722
15124,-44.024798705901,-0.770650229384804
15125,-44.003014923225,-0.772366825129885
15126,-43.981231140549,-0.774083420874967
15127,-43.959447357873,-0.775800016620048
15128,-43.937663575197,-0.777516612365129
15129,-43.915879792521,-0.779233208110211
15130,-43.894096009845,-0.780949803855293
15131,-43.872312227169,-0.782666399600374
15132,-43.850528444493,-0.784382995345456
15133,-43.828744661817,-0.786099591090538
15134,-43.806960879141,-0.787816186835619
15135,-43.785177096465,-0.7895327825807
15136,-43.763393313789,-0.791249378325782
15137,-43.741609531113,-0.792965974070863
15138,-43.719825748437,-0.794682569815945
15139,-43.698041965761,-0.796399165561027
15140,-43.676258183085,-0.798115761306108
15141,-43.654474400409,-0.79983235705119
15142,-43.632690617733,-0.801548952796271
15143,-43.610906835057,-0.803265548541353
15144,-43.589123052381,-0.804982144286434
15145,-43.567339269705,-0.806698740031516
15146,-43.545555487029,-0.808415335776597
15147,-43.523771704353,-0.810131931521679
15148,-43.501987921677,-0.81184852726676
15149,-43.480204139001,-0.813565123011842
15150,-43.458420356325,-0.815281718756924
15151,-43.436636573649,-0.816998314502005
15152,-43.414852790973,-0.818714910247086
15153,-43.393069008297,-0.820431505992168
15154,-43.371285225621,-0.822148101737249
15155,-43.349501442945,-0.823864697482331
15156,-43.327717660269,-0.825581293227412
15157,-43.305933877593,-0.827297888972494
15158,-43.284150094917,-0.829014484717576
15159,-43.262366312241,-0.830731080462657
15160,-43.240582529565,-0.832447676207739
15161,-43.218798746889,-0.83416427195282
15162,-43.197014964213,-0.835880867697902
15163,-43.175231181537,-0.837597463442983
15164,-43.153447398861,-0.839314059188065
15165,-43.1316636161849,-0.841030654933146
15166,-43.1098798335089,-0.842747250678228
15167,-43.0880960508329,-0.844463846423309
15168,-43.0663122681569,-0.846180442168391
15169,-43.0445284854809,-0.847897037913472
15170,-43.0227447028049,-0.849613633658554
15171,-43.0009609201289,-0.851330229403635
15172,-42.9791771374529,-0.853046825148717
15173,-42.9573933547769,-0.854763420893799
15174,-42.9356095721009,-0.85648001663888
15175,-42.9138024419616,-0.858198452200161
15176,-42.8965754918048,-0.859555962499433
15177,-42.9069956511691,-0.85873483783556
15178,-42.9219959905159,-0.857552787909677
15179,-42.9369729823995,-0.856372577799992
15180,-42.951949974283,-0.855192367690308
15181,-42.9669269661665,-0.854012157580623
15182,-42.9819039580501,-0.85283194747094
15183,-42.9968809499336,-0.851651737361255
15184,-43.0118579418171,-0.850471527251571
15185,-43.0268349337006,-0.849291317141886
15186,-43.0418119255842,-0.848111107032203
15187,-43.0567889174677,-0.846930896922518
15188,-43.0717659093512,-0.845750686812834
15189,-43.0867429012347,-0.84457047670315
15190,-43.1017198931183,-0.843390266593466
15191,-43.1166968850018,-0.842210056483781
15192,-43.1316738768853,-0.841029846374097
15193,-43.1466508687689,-0.839849636264412
15194,-43.1616278606524,-0.838669426154729
15195,-43.1766048525359,-0.837489216045044
15196,-43.1915818444194,-0.836309005935359
15197,-43.206558836303,-0.835128795825675
15198,-43.2215358281865,-0.833948585715991
15199,-43.23651282007,-0.832768375606307
15200,-43.2514898119535,-0.831588165496622
15201,-43.2664668038371,-0.830407955386938
15202,-43.2814437957206,-0.829227745277254
15203,-43.2964207876041,-0.82804753516757
15204,-43.3113977794876,-0.826867325057885
15205,-43.3263747713712,-0.825687114948201
15206,-43.3413517632547,-0.824506904838517
15207,-43.3563287551382,-0.823326694728832
15208,-43.3713057470218,-0.822146484619148
15209,-43.3862827389053,-0.820966274509464
15210,-43.4012597307888,-0.81978606439978
15211,-43.4162367226723,-0.818605854290095
15212,-43.4312137145559,-0.817425644180411
15213,-43.4462004938684,-0.816244662806194
15214,-43.4592672279189,-0.815214983966353
15215,-43.4607440895525,-0.815098604986907
15216,-43.460300905924,-0.815133528541839
15217,-43.4598675097246,-0.815167680832237
15218,-43.4594341135251,-0.815201833122636
15219,-43.4590007173256,-0.815235985413035
15220,-43.4585673211262,-0.815270137703433
15221,-43.4581339249267,-0.815304289993831
15222,-43.4577005287273,-0.815338442284229
15223,-43.4572671325278,-0.815372594574628
15224,-43.4568337363283,-0.815406746865027
15225,-43.4564003401289,-0.815440899155425
15226,-43.4559669439294,-0.815475051445824
15227,-43.4555335477299,-0.815509203736223
15228,-43.4551001515305,-0.81554335602662
15229,-43.454666755331,-0.81557750831702
15230,-43.4542333591316,-0.815611660607418
15231,-43.4537999629321,-0.815645812897816
15232,-43.4533665667326,-0.815679965188215
15233,-43.4529331705332,-0.815714117478614
15234,-43.4524997743337,-0.815748269769012
15235,-43.4520663781343,-0.81578242205941
15236,-43.4516329819348,-0.815816574349809
15237,-43.4511995857353,-0.815850726640207
15238,-43.4507661895359,-0.815884878930606
15239,-43.4503327933364,-0.815919031221005
15240,-43.449899397137,-0.815953183511403
15241,-43.4494660009375,-0.815987335801801
15242,-43.449032604738,-0.8160214880922
15243,-43.4485992085386,-0.816055640382598
15244,-43.4481658123391,-0.816089792672997
15245,-43.4477324161397,-0.816123944963395
15246,-43.4472990199402,-0.816158097253794
15247,-43.4468656237407,-0.816192249544192
15248,-43.4464322275413,-0.816226401834591
15249,-43.4459835240601,-0.816261760362445
15250,-43.4485377208968,-0.816060485703805
15251,-43.469218173532,-0.814430834071307
15252,-43.4929015264851,-0.812564549252313
15253,-43.5165695721565,-0.810699470670775
15254,-43.5402376178279,-0.808834392089237
15255,-43.5639056634992,-0.806969313507699
15256,-43.5875737091706,-0.805104234926161
15257,-43.611241754842,-0.803239156344622
15258,-43.6349098005134,-0.801374077763084
15259,-43.6585778461848,-0.799508999181547
15260,-43.6822458918562,-0.797643920600009
15261,-43.7059139375276,-0.79577884201847
15262,-43.7295819831989,-0.793913763436933
15263,-43.7532500288703,-0.792048684855394
15264,-43.7769180745417,-0.790183606273856
15265,-43.8005861202131,-0.788318527692318
15266,-43.8242541658845,-0.78645344911078
15267,-43.8479222115559,-0.784588370529242
15268,-43.8715902572272,-0.782723291947704
15269,-43.8952583028986,-0.780858213366166
